id,home_team,away_team,home_score,away_score,result,season,match_date,league_name,home_hits,away_hits,home_errors,away_errors,home_homeruns,away_homeruns,innings,odds_home,odds_away,total_line,home_pitcher_era,away_pitcher_era,data_source,created_at,updated_at
"mlb_745141","St. Louis Cardinals","Tampa Bay Rays",4,3,"H","2024","2024-08-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_744983","Texas Rangers","Houston Astros",2,4,"A","2024","2024-08-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746840","Chicago Cubs","Minnesota Twins",7,3,"H","2024","2024-08-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746273","Kansas City Royals","Boston Red Sox",5,6,"A","2024","2024-08-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746519","Colorado Rockies","New York Mets",6,3,"H","2024","2024-08-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745221","Seattle Mariners","Detroit Tigers",2,4,"A","2024","2024-08-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745629","Oakland Athletics","Chicago White Sox",1,5,"A","2024","2024-08-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746120","Los Angeles Dodgers","Philadelphia Phillies",2,6,"A","2024","2024-08-06","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746604","Cleveland Guardians","Arizona Diamondbacks",3,7,"A","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746602","Cleveland Guardians","Arizona Diamondbacks",3,5,"A","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746842","Chicago Cubs","Minnesota Twins",8,2,"H","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_744981","Texas Rangers","Houston Astros",4,6,"A","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745630","Oakland Athletics","Chicago White Sox",3,2,"H","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745709","New York Yankees","Los Angeles Angels",5,2,"H","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745713","New York Yankees","Los Angeles Angels",2,8,"A","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745469","Pittsburgh Pirates","San Diego Padres",8,9,"A","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746031","Miami Marlins","Cincinnati Reds",6,4,"H","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_744822","Washington Nationals","San Francisco Giants",4,7,"A","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_744903","Toronto Blue Jays","Baltimore Orioles",3,7,"A","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_747085","Atlanta Braves","Milwaukee Brewers",5,8,"A","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745142","St. Louis Cardinals","Tampa Bay Rays",5,2,"H","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746272","Kansas City Royals","Boston Red Sox",8,4,"H","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746521","Colorado Rockies","New York Mets",3,5,"A","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745223","Seattle Mariners","Detroit Tigers",2,6,"A","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746115","Los Angeles Dodgers","Philadelphia Phillies",4,9,"A","2024","2024-08-07","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_744819","Washington Nationals","San Francisco Giants",5,9,"A","2024","2024-08-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_747081","Atlanta Braves","Milwaukee Brewers",7,16,"A","2024","2024-08-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745466","Pittsburgh Pirates","San Diego Padres",6,7,"A","2024","2024-08-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746522","Colorado Rockies","New York Mets",1,9,"A","2024","2024-08-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746030","Miami Marlins","Cincinnati Reds",4,10,"A","2024","2024-08-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745710","New York Yankees","Los Angeles Angels",4,9,"A","2024","2024-08-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_744899","Toronto Blue Jays","Baltimore Orioles",7,6,"H","2024","2024-08-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745143","St. Louis Cardinals","Tampa Bay Rays",4,6,"A","2024","2024-08-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745226","Seattle Mariners","Detroit Tigers",4,3,"H","2024","2024-08-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_747169","Arizona Diamondbacks","Philadelphia Phillies",4,6,"A","2024","2024-08-08","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745927","Minnesota Twins","Cleveland Guardians",4,2,"H","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745871","Minnesota Twins","Cleveland Guardians",6,3,"H","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_744818","Washington Nationals","Los Angeles Angels",3,2,"H","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745062","Tampa Bay Rays","Baltimore Orioles",1,4,"A","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_744900","Toronto Blue Jays","Oakland Athletics",3,1,"H","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746927","Boston Red Sox","Houston Astros",4,8,"A","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746032","Miami Marlins","San Diego Padres",2,6,"A","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746275","Kansas City Royals","St. Louis Cardinals",5,8,"A","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_746760","Chicago White Sox","Chicago Cubs",6,7,"A","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.167905+00:00","2026-03-27T07:03:45.167905+00:00"
"mlb_745957","Milwaukee Brewers","Cincinnati Reds",8,3,"H","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746523","Colorado Rockies","Atlanta Braves",6,5,"H","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_747168","Arizona Diamondbacks","Philadelphia Phillies",3,2,"H","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746113","Los Angeles Dodgers","Pittsburgh Pirates",9,5,"H","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745220","Seattle Mariners","New York Mets",6,0,"H","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745308","San Francisco Giants","Detroit Tigers",3,2,"H","2024","2024-08-09","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745712","New York Yankees","Texas Rangers",8,0,"H","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745708","New York Yankees","Texas Rangers",4,9,"A","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_744897","Toronto Blue Jays","Oakland Athletics",0,1,"A","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745304","San Francisco Giants","Detroit Tigers",3,1,"H","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746922","Boston Red Sox","Houston Astros",4,5,"A","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746026","Miami Marlins","San Diego Padres",8,9,"A","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_744820","Washington Nationals","Los Angeles Angels",5,4,"H","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746269","Kansas City Royals","St. Louis Cardinals",8,3,"H","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745873","Minnesota Twins","Cleveland Guardians",1,2,"A","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745955","Milwaukee Brewers","Cincinnati Reds",1,0,"H","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745056","Tampa Bay Rays","Baltimore Orioles",5,7,"A","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746761","Chicago White Sox","Chicago Cubs",1,3,"A","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_747164","Arizona Diamondbacks","Philadelphia Phillies",11,1,"H","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746520","Colorado Rockies","Atlanta Braves",8,11,"A","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746112","Los Angeles Dodgers","Pittsburgh Pirates",4,1,"H","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745219","Seattle Mariners","New York Mets",4,0,"H","2024","2024-08-10","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_744816","Washington Nationals","Los Angeles Angels",4,6,"A","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746923","Boston Red Sox","Houston Astros",2,10,"A","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745711","New York Yankees","Texas Rangers",8,7,"H","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_744895","Toronto Blue Jays","Oakland Athletics",4,8,"A","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745057","Tampa Bay Rays","Baltimore Orioles",2,1,"H","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746025","Miami Marlins","San Diego Padres",7,6,"H","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745872","Minnesota Twins","Cleveland Guardians",3,5,"A","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745956","Milwaukee Brewers","Cincinnati Reds",3,4,"A","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746517","Colorado Rockies","Atlanta Braves",9,8,"H","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745303","San Francisco Giants","Detroit Tigers",4,5,"A","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746114","Los Angeles Dodgers","Pittsburgh Pirates",6,5,"H","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_747166","Arizona Diamondbacks","Philadelphia Phillies",12,5,"H","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745216","Seattle Mariners","New York Mets",12,1,"H","2024","2024-08-11","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746603","Cleveland Guardians","Chicago Cubs",9,8,"H","2024","2024-08-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746682","Cincinnati Reds","St. Louis Cardinals",6,1,"H","2024","2024-08-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745058","Tampa Bay Rays","Houston Astros",1,6,"A","2024","2024-08-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746921","Boston Red Sox","Texas Rangers",5,4,"H","2024","2024-08-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745874","Minnesota Twins","Kansas City Royals",8,3,"H","2024","2024-08-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746762","Chicago White Sox","New York Yankees",12,2,"H","2024","2024-08-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745953","Milwaukee Brewers","Los Angeles Dodgers",2,5,"A","2024","2024-08-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746192","Los Angeles Angels","Toronto Blue Jays",2,4,"A","2024","2024-08-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_747165","Arizona Diamondbacks","Colorado Rockies",5,4,"H","2024","2024-08-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745383","San Diego Padres","Pittsburgh Pirates",2,1,"H","2024","2024-08-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745300","San Francisco Giants","Atlanta Braves",0,1,"A","2024","2024-08-12","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_747004","Baltimore Orioles","Washington Nationals",3,9,"A","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746601","Cleveland Guardians","Chicago Cubs",2,1,"H","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746435","Detroit Tigers","Seattle Mariners",15,1,"H","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746673","Cincinnati Reds","St. Louis Cardinals",4,1,"H","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745548","Philadelphia Phillies","Miami Marlins",0,5,"A","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745055","Tampa Bay Rays","Houston Astros",2,3,"A","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745788","New York Mets","Oakland Athletics",4,9,"A","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746924","Boston Red Sox","Texas Rangers",9,4,"H","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745867","Minnesota Twins","Kansas City Royals",13,3,"H","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746757","Chicago White Sox","New York Yankees",1,4,"A","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745954","Milwaukee Brewers","Los Angeles Dodgers",2,7,"A","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746187","Los Angeles Angels","Toronto Blue Jays",1,6,"A","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_747160","Arizona Diamondbacks","Colorado Rockies",4,3,"H","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745382","San Diego Padres","Pittsburgh Pirates",3,0,"H","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745302","San Francisco Giants","Atlanta Braves",3,4,"A","2024","2024-08-13","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745869","Minnesota Twins","Kansas City Royals",1,4,"A","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_747163","Arizona Diamondbacks","Colorado Rockies",11,4,"H","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745381","San Diego Padres","Pittsburgh Pirates",8,2,"H","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746919","Boston Red Sox","Texas Rangers",7,9,"A","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_747000","Baltimore Orioles","Washington Nationals",4,1,"H","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746598","Cleveland Guardians","Chicago Cubs",6,1,"H","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746436","Detroit Tigers","Seattle Mariners",3,2,"H","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746677","Cincinnati Reds","St. Louis Cardinals",9,2,"H","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745544","Philadelphia Phillies","Miami Marlins",9,5,"H","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745053","Tampa Bay Rays","Houston Astros",1,2,"A","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745790","New York Mets","Oakland Athletics",9,1,"H","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746759","Chicago White Sox","New York Yankees",2,10,"A","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745951","Milwaukee Brewers","Los Angeles Dodgers",5,4,"H","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746188","Los Angeles Angels","Toronto Blue Jays",2,9,"A","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745301","San Francisco Giants","Atlanta Braves",2,13,"A","2024","2024-08-14","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745783","New York Mets","Oakland Athletics",6,7,"A","2024","2024-08-15","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_746437","Detroit Tigers","Seattle Mariners",2,1,"H","2024","2024-08-15","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745950","Milwaukee Brewers","Los Angeles Dodgers",6,4,"H","2024","2024-08-15","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
"mlb_745298","San Francisco Giants","Atlanta Braves",6,0,"H","2024","2024-08-15","MLB",,,,,,,,,,,,,"MLB_Stats_API","2026-03-27T07:03:45.516535+00:00","2026-03-27T07:03:45.516535+00:00"
