id,home_team,away_team,home_score,away_score,result,season,match_date,league_name,home_shots,away_shots,home_sog,away_sog,home_ppg,away_ppg,home_pim,away_pim,odds_home,odds_away,total_line,data_source,created_at,updated_at
"nhl_401459308","Carolina Hurricanes","Minnesota Wild",5,2,"H","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459309","Columbus Blue Jackets","Anaheim Ducks",3,5,"A","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459312","Montreal Canadiens","Florida Panthers",2,6,"A","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459313","New York Rangers","Boston Bruins",1,3,"A","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459314","Philadelphia Flyers","Chicago Blackhawks",1,4,"A","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459317","Toronto Maple Leafs","Winnipeg Jets",4,1,"H","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459307","Buffalo Sabres","New York Islanders",3,2,"H","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459316","St. Louis Blues","Nashville Predators",5,2,"H","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459306","Arizona Coyotes","Washington Capitals",0,4,"A","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459310","Edmonton Oilers","Tampa Bay Lightning",5,3,"H","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459315","Seattle Kraken","New Jersey Devils",4,3,"H","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459318","Vegas Golden Knights","Detroit Red Wings",2,3,"A","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459311","Los Angeles Kings","Dallas Stars",0,4,"A","202324","2023-01-20","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459319","Pittsburgh Penguins","Ottawa Senators",4,1,"H","202324","2023-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459320","Vancouver Canucks","Colorado Avalanche",1,4,"A","202324","2023-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459321","Buffalo Sabres","Anaheim Ducks",6,3,"H","202324","2023-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459322","Calgary Flames","Tampa Bay Lightning",6,3,"H","202324","2023-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459326","Florida Panthers","Minnesota Wild",5,3,"H","202324","2023-01-21","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459323","Columbus Blue Jackets","San Jose Sharks",5,3,"H","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459325","Detroit Red Wings","Philadelphia Flyers",1,2,"A","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459327","Montreal Canadiens","Toronto Maple Leafs",3,2,"H","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459330","Ottawa Senators","Winnipeg Jets",1,5,"A","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459328","New York Islanders","Carolina Hurricanes",2,5,"A","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459324","Dallas Stars","Arizona Coyotes",4,0,"H","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459329","Nashville Predators","Los Angeles Kings",5,3,"H","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459332","St. Louis Blues","Chicago Blackhawks",3,5,"A","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459331","Seattle Kraken","Colorado Avalanche",1,2,"A","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459333","Vancouver Canucks","Edmonton Oilers",2,4,"A","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459334","Vegas Golden Knights","Washington Capitals",6,2,"H","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459338","New Jersey Devils","Pittsburgh Penguins",2,1,"H","202324","2023-01-22","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459336","Boston Bruins","San Jose Sharks",4,0,"H","202324","2023-01-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459337","Chicago Blackhawks","Los Angeles Kings",1,2,"A","202324","2023-01-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459339","Philadelphia Flyers","Winnipeg Jets",3,5,"A","202324","2023-01-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459335","Arizona Coyotes","Vegas Golden Knights",4,1,"H","202324","2023-01-23","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459342","New York Rangers","Florida Panthers",6,2,"H","202324","2023-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459343","Toronto Maple Leafs","New York Islanders",5,2,"H","202324","2023-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459341","Dallas Stars","Buffalo Sabres",2,3,"A","202324","2023-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459340","Calgary Flames","Columbus Blue Jackets",4,3,"H","202324","2023-01-24","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459346","Detroit Red Wings","San Jose Sharks",3,2,"H","202324","2023-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459347","Montreal Canadiens","Boston Bruins",2,4,"A","202324","2023-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459350","Philadelphia Flyers","Los Angeles Kings",3,4,"A","202324","2023-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459351","Pittsburgh Penguins","Florida Panthers",7,6,"H","202324","2023-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459353","Tampa Bay Lightning","Minnesota Wild",4,2,"H","202324","2023-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459349","New Jersey Devils","Vegas Golden Knights",3,2,"H","202324","2023-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459348","Nashville Predators","Winnipeg Jets",2,1,"H","202324","2023-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459352","St. Louis Blues","Buffalo Sabres",3,5,"A","202324","2023-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459344","Arizona Coyotes","Anaheim Ducks",2,5,"A","202324","2023-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459345","Colorado Avalanche","Washington Capitals",3,2,"H","202324","2023-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459354","Vancouver Canucks","Chicago Blackhawks",5,2,"H","202324","2023-01-25","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459357","Ottawa Senators","New York Islanders",2,1,"H","202324","2023-01-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459359","Toronto Maple Leafs","New York Rangers",3,2,"H","202324","2023-01-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459355","Dallas Stars","Carolina Hurricanes",2,3,"A","202324","2023-01-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459356","Edmonton Oilers","Columbus Blue Jackets",2,3,"A","202324","2023-01-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459358","Seattle Kraken","Vancouver Canucks",6,1,"H","202324","2023-01-26","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459364","Montreal Canadiens","Detroit Red Wings",3,4,"A","202324","2023-01-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459366","Tampa Bay Lightning","Boston Bruins",3,2,"H","202324","2023-01-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459367","Washington Capitals","Pittsburgh Penguins",3,2,"H","202324","2023-01-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459363","Minnesota Wild","Philadelphia Flyers",3,2,"H","202324","2023-01-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459365","Nashville Predators","New Jersey Devils",6,4,"H","202324","2023-01-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459368","Winnipeg Jets","Buffalo Sabres",2,3,"A","202324","2023-01-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459360","Arizona Coyotes","St. Louis Blues",5,0,"H","202324","2023-01-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459361","Calgary Flames","Chicago Blackhawks",1,5,"A","202324","2023-01-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459362","Colorado Avalanche","Anaheim Ducks",3,5,"A","202324","2023-01-27","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459369","Carolina Hurricanes","San Jose Sharks",5,4,"H","202324","2023-01-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459371","Florida Panthers","Los Angeles Kings",3,4,"A","202324","2023-01-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459372","New York Islanders","Detroit Red Wings",2,0,"H","202324","2023-01-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459373","New York Rangers","Vegas Golden Knights",4,1,"H","202324","2023-01-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459375","Toronto Maple Leafs","Ottawa Senators",2,6,"A","202324","2023-01-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459370","Dallas Stars","New Jersey Devils",2,3,"A","202324","2023-01-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459374","Seattle Kraken","Calgary Flames",2,5,"A","202324","2023-01-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459376","Vancouver Canucks","Columbus Blue Jackets",5,2,"H","202324","2023-01-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.532987+00:00","2026-03-27T07:03:12.532987+00:00"
"nhl_401459378","Colorado Avalanche","St. Louis Blues",4,2,"H","202324","2023-01-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459380","Florida Panthers","Boston Bruins",4,3,"H","202324","2023-01-28","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459383","Ottawa Senators","Montreal Canadiens",5,0,"H","202324","2023-01-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459384","Pittsburgh Penguins","San Jose Sharks",4,6,"A","202324","2023-01-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459386","Tampa Bay Lightning","Los Angeles Kings",5,2,"H","202324","2023-01-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459387","Winnipeg Jets","Philadelphia Flyers",0,4,"A","202324","2023-01-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459382","New York Islanders","Vegas Golden Knights",2,1,"H","202324","2023-01-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459381","Minnesota Wild","Buffalo Sabres",3,2,"H","202324","2023-01-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459379","Edmonton Oilers","Chicago Blackhawks",7,3,"H","202324","2023-01-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459385","Seattle Kraken","Columbus Blue Jackets",3,1,"H","202324","2023-01-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459377","Anaheim Ducks","Arizona Coyotes",2,1,"H","202324","2023-01-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459388","Carolina Hurricanes","Boston Bruins",4,1,"H","202324","2023-01-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459389","Toronto Maple Leafs","Washington Capitals",5,1,"H","202324","2023-01-29","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459390","Winnipeg Jets","St. Louis Blues",4,2,"H","202324","2023-01-31","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459391","Carolina Hurricanes","Los Angeles Kings",5,4,"H","202324","2023-02-01","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459392","Columbus Blue Jackets","Washington Capitals",3,4,"A","202324","2023-02-01","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459393","Montreal Canadiens","Ottawa Senators",4,5,"A","202324","2023-02-01","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459394","Buffalo Sabres","Carolina Hurricanes",1,5,"A","202324","2023-02-02","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459395","Toronto Maple Leafs","Boston Bruins",2,5,"A","202324","2023-02-02","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401524157","Central","Pacific",6,4,"H","202324","2023-02-04","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401524158","Atlantic","Metro",10,6,"H","202324","2023-02-04","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401524159","Atlantic","Central",7,5,"H","202324","2023-02-04","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459398","Florida Panthers","Tampa Bay Lightning",7,1,"H","202324","2023-02-07","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459401","Philadelphia Flyers","New York Islanders",1,2,"A","202324","2023-02-07","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459399","New York Rangers","Calgary Flames",5,4,"H","202324","2023-02-07","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459400","New Jersey Devils","Vancouver Canucks",5,4,"H","202324","2023-02-07","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459397","Dallas Stars","Anaheim Ducks",3,2,"H","202324","2023-02-07","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459396","Arizona Coyotes","Minnesota Wild",3,2,"H","202324","2023-02-07","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459406","Pittsburgh Penguins","Colorado Avalanche",2,1,"H","202324","2023-02-08","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459407","Tampa Bay Lightning","San Jose Sharks",3,4,"A","202324","2023-02-08","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459403","Detroit Red Wings","Edmonton Oilers",2,5,"A","202324","2023-02-08","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459404","New York Islanders","Seattle Kraken",4,0,"H","202324","2023-02-08","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459405","Nashville Predators","Vegas Golden Knights",1,5,"A","202324","2023-02-08","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459402","Chicago Blackhawks","Anaheim Ducks",2,3,"A","202324","2023-02-08","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459409","New York Rangers","Vancouver Canucks",4,3,"H","202324","2023-02-09","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459408","Dallas Stars","Minnesota Wild",4,1,"H","202324","2023-02-09","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459410","Detroit Red Wings","Calgary Flames",2,1,"H","202324","2023-02-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459411","Florida Panthers","San Jose Sharks",4,1,"H","202324","2023-02-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459414","New Jersey Devils","Seattle Kraken",3,1,"H","202324","2023-02-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459415","Philadelphia Flyers","Edmonton Oilers",2,1,"H","202324","2023-02-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459416","Tampa Bay Lightning","Colorado Avalanche",5,0,"H","202324","2023-02-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459413","New York Islanders","Vancouver Canucks",5,6,"A","202324","2023-02-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459412","Minnesota Wild","Vegas Golden Knights",1,5,"A","202324","2023-02-10","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459419","Columbus Blue Jackets","Toronto Maple Leafs",0,3,"A","202324","2023-02-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459420","New York Rangers","Seattle Kraken",6,3,"H","202324","2023-02-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459418","Chicago Blackhawks","Arizona Coyotes",4,3,"H","202324","2023-02-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459417","Anaheim Ducks","Pittsburgh Penguins",3,6,"A","202324","2023-02-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459425","Detroit Red Wings","Vancouver Canucks",5,2,"H","202324","2023-02-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459422","Buffalo Sabres","Calgary Flames",2,7,"A","202324","2023-02-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459429","Montreal Canadiens","New York Islanders",4,3,"H","202324","2023-02-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459430","Ottawa Senators","Edmonton Oilers",3,6,"A","202324","2023-02-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
"nhl_401459431","Philadelphia Flyers","Nashville Predators",1,2,"A","202324","2023-02-11","NHL",,,,,,,,,,,,"ESPN","2026-03-27T07:03:12.88961+00:00","2026-03-27T07:03:12.88961+00:00"
